name,state_code,latitude,longitude
Pardeeville,WI,43.53776,-89.30012
Park Falls,WI,45.9344,-90.44155
Pell Lake,WI,42.53807,-88.35093
Pepin County,WI,44.48265,-92.14969
Peshtigo,WI,45.05443,-87.74927
Pewaukee,WI,43.08057,-88.2612
Phillips,WI,45.69663,-90.40043
Pierce County,WI,44.71963,-92.42249
Pittsfield,WI,44.59944,-88.2451
Platteville,WI,42.73416,-90.47846
Pleasant Prairie,WI,42.55308,-87.93341
Plover,WI,44.45636,-89.54401
Plymouth,WI,43.74861,-87.97704
Polk County,WI,45.46142,-92.44139
Port Edwards,WI,44.3508,-89.8654
Port Washington,WI,43.38722,-87.87564
Portage,WI,43.53915,-89.46262
Portage County,WI,44.47604,-89.50142
Portland,WI,43.76886,-90.85819
Potter Lake,WI,42.82168,-88.34898
Powers Lake,WI,42.55363,-88.29454
Poynette,WI,43.39026,-89.4029
Prairie du Chien,WI,43.05165,-91.14124
Prairie du Sac,WI,43.28693,-89.72401
Prescott,WI,44.74886,-92.80215
Price County,WI,45.68038,-90.36137
Princeton,WI,43.85081,-89.12178
Pulaski,WI,44.67222,-88.2426
Racine,WI,42.72613,-87.78285
Racine County,WI,42.72987,-87.81235
Randolph,WI,43.53915,-89.00678
Random Lake,WI,43.55222,-87.96176
Redgranite,WI,44.04192,-89.09845
Reedsburg,WI,43.53248,-90.00263
Reedsville,WI,44.1536,-87.95676
Rhinelander,WI,45.63662,-89.41208
Rib Mountain,WI,44.91275,-89.6754
Rice Lake,WI,45.50607,-91.73823
Richfield,WI,43.25612,-88.19398
Richland Center,WI,43.33471,-90.38679
Richland County,WI,43.37564,-90.42948
Richmond,WI,42.71473,-88.74927
Rio,WI,43.44776,-89.23984
Ripon,WI,43.8422,-88.83594
River Falls,WI,44.86136,-92.62381
River Hills,WI,43.17418,-87.92425
Roberts,WI,44.98386,-92.55603
Rochester,WI,42.74141,-88.22426
Rock County,WI,42.67122,-89.07158
Rome,WI,44.2206,-89.80843
Rosendale,WI,43.80776,-88.67483
Rothschild,WI,44.88719,-89.62012
Roxbury,WI,43.24943,-89.6754
Rusk County,WI,45.47513,-91.13312
Rutland,WI,42.87889,-89.35012
Saint Croix County,WI,45.03407,-92.45278
Saint Croix Falls,WI,45.40996,-92.63965
Saint Francis,WI,42.96752,-87.87758
Saint Peter,WI,43.83638,-88.34149
Salem,WI,42.55474,-88.11092
Sauk City,WI,43.27082,-89.72207
Sauk County,WI,43.42678,-89.94837
Saukville,WI,43.38167,-87.94065
Sawyer County,WI,45.87997,-91.14467
Schofield,WI,44.90969,-89.60457
Seymour,WI,44.51499,-88.33038
Sharon,WI,42.50252,-88.72899
Shawano,WI,44.78221,-88.60899
Shawano County,WI,44.78915,-88.76544
Sheboygan,WI,43.75083,-87.71453
Sheboygan County,WI,43.75622,-87.79999
Sheboygan Falls,WI,43.73197,-87.82213
Shell Lake,WI,45.73939,-91.92545
Sherwood,WI,44.1736,-88.25983
Shorewood,WI,43.08918,-87.88758
Shorewood Hills,WI,43.0775,-89.44568
Shullsburg,WI,42.57334,-90.23096
Silver Lake,WI,44.05526,-89.22623
Siren,WI,45.78578,-92.38103
Slinger,WI,43.33361,-88.28621
Somers,WI,42.6403,-87.91036
Somerset,WI,45.12441,-92.67354
South Milwaukee,WI,42.91057,-87.86064
Sparta,WI,43.94413,-90.81291
Spencer,WI,44.75774,-90.2968
Spooner,WI,45.82245,-91.88934
Spring Green,WI,43.17527,-90.0679
Spring Valley,WI,44.84524,-92.2388
Stanley,WI,44.95997,-90.93708
Stevens Point,WI,44.52358,-89.57456
Stoughton,WI,42.91695,-89.21789
Stratford,WI,44.80108,-90.0793
Strum,WI,44.54969,-91.39266
Sturgeon Bay,WI,44.83416,-87.37704
Sturtevant,WI,42.69807,-87.89452
Suamico,WI,44.63194,-88.03927
Sun Prairie,WI,43.1836,-89.21373
